subscriber,launch,open_rate,click_rate,purchase
137632928,Launch_3,1.0,0.0,False
137632930,Launch_3,0.0,0.0,False
137632930,Launch_4,0.0,0.0,False
137632930,Launch_5,0.0,0.0,False
137632931,Launch_3,0.67,0.0,False
137632931,Launch_4,0.5,0.0,False
137632931,Launch_5,0.71,0.14,False
137632932,Launch_3,0.83,0.0,False
137632932,Launch_4,0.67,0.0,False
137632932,Launch_5,0.57,0.0,False
137632933,Launch_3,0.33,0.0,False
137632933,Launch_4,0.0,0.0,False
137632933,Launch_5,0.57,0.0,False
137632933,Launch_6,0.29,0.0,False
137632934,Launch_3,1.0,0.0,False
137632934,Launch_4,0.33,0.33,False
137632935,Launch_3,0.17,0.0,False
137632935,Launch_4,0.33,0.0,False
137632935,Launch_5,0.14,0.0,False
137632935,Launch_6,0.0,0.0,False
137632936,Launch_4,0.0,0.0,False
137632936,Launch_5,0.14,0.14,False
137632936,Launch_6,0.0,0.0,False
137632937,Launch_3,0.0,0.0,False
137632937,Launch_4,0.0,0.0,False
137632937,Launch_5,0.14,0.0,False
137632937,Launch_6,0.14,0.0,False
137632938,Launch_3,0.33,0.0,False
137632938,Launch_4,0.33,0.0,False
137632938,Launch_5,0.0,0.0,False
137632938,Launch_6,0.0,0.0,False
137632940,Launch_3,0.33,0.0,False
137632940,Launch_4,0.5,0.0,False
137632940,Launch_5,0.14,0.0,False
137632940,Launch_6,0.14,0.0,False
137632941,Launch_3,0.33,0.17,False
137632941,Launch_4,0.0,0.0,False
137632941,Launch_5,0.14,0.14,True
137632941,Launch_6,0.0,0.0,False
137632942,Launch_3,0.33,0.0,False
137632942,Launch_4,0.17,0.0,False
137632942,Launch_5,0.0,0.0,False
137632942,Launch_6,0.14,0.0,False
137632943,Launch_3,0.5,0.5,False
137632943,Launch_4,0.0,0.0,False
137632943,Launch_5,0.14,0.0,False
137632943,Launch_6,0.43,0.0,False
137632944,Launch_3,0.0,0.0,False
137632944,Launch_4,0.17,0.0,False
137632944,Launch_5,0.14,0.0,False
137632944,Launch_6,0.0,0.0,False
137632945,Launch_3,0.0,0.0,False
137632945,Launch_4,0.0,0.0,False
137632945,Launch_5,0.14,0.0,False
137632945,Launch_6,0.0,0.0,False
137632946,Launch_3,0.0,0.0,False
137632946,Launch_4,0.0,0.0,False
137632946,Launch_5,0.0,0.0,False
137632946,Launch_6,0.0,0.0,False
137632949,Launch_3,0.0,0.0,False
137632949,Launch_4,0.0,0.0,False
137632949,Launch_5,0.14,0.0,False
137632949,Launch_6,0.0,0.0,False
137632950,Launch_3,0.0,0.0,False
137632950,Launch_4,0.0,0.0,False
137632950,Launch_5,0.29,0.0,False
137632950,Launch_6,0.14,0.0,False
137632951,Launch_3,0.33,0.0,False
137632951,Launch_4,0.0,0.0,False
137632951,Launch_5,0.57,0.0,False
137632951,Launch_6,0.0,0.0,False
137632953,Launch_3,0.33,0.0,False
137632953,Launch_4,0.0,0.0,False
137632953,Launch_5,0.14,0.0,False
137632953,Launch_6,0.29,0.0,False
137632956,Launch_3,0.0,0.0,False
137632956,Launch_4,0.0,0.0,False
137632956,Launch_5,0.0,0.0,False
137632956,Launch_6,0.0,0.0,False
137632957,Launch_3,0.17,0.0,False
137632960,Launch_3,0.33,0.0,False
137632961,Launch_3,0.0,0.0,False
137632961,Launch_4,0.0,0.0,False
137632961,Launch_5,0.14,0.0,False
137632961,Launch_6,0.0,0.0,False
137632963,Launch_3,0.0,0.0,False
137632963,Launch_4,0.0,0.0,False
137632963,Launch_5,0.14,0.0,False
137632963,Launch_6,0.0,0.0,False
137632964,Launch_3,1.0,0.0,False
137632964,Launch_4,1.0,0.0,False
137632964,Launch_5,1.0,0.0,False
137632964,Launch_6,1.0,0.25,False
137632965,Launch_3,0.0,0.0,False
137632965,Launch_4,0.0,0.0,False
137632965,Launch_5,0.14,0.0,False
137632965,Launch_6,0.0,0.0,False
137632966,Launch_3,0.0,0.0,False
137632967,Launch_3,0.17,0.0,False
137632967,Launch_4,0.17,0.0,False
137632967,Launch_5,0.29,0.0,False
137632967,Launch_6,0.14,0.0,False
137632970,Launch_3,0.17,0.17,False
137632970,Launch_4,0.17,0.0,False
137632970,Launch_5,0.57,0.14,False
137632970,Launch_6,0.0,0.0,False
137632971,Launch_3,0.17,0.0,False
137632971,Launch_4,0.0,0.0,False
137632971,Launch_5,1.0,0.0,False
137632971,Launch_6,0.0,0.0,False
137632972,Launch_3,0.5,0.0,False
137632972,Launch_4,0.33,0.0,False
137632973,Launch_3,0.33,0.0,False
137632973,Launch_4,0.17,0.0,False
137632973,Launch_5,0.0,0.0,False
137632973,Launch_6,0.0,0.0,False
137632974,Launch_3,0.17,0.0,False
137632974,Launch_4,0.0,0.0,False
137632974,Launch_5,0.14,0.0,False
137632974,Launch_6,0.29,0.0,False
137632975,Launch_3,0.33,0.0,False
137632975,Launch_4,0.0,0.0,False
137632975,Launch_5,0.14,0.0,False
137632975,Launch_6,0.14,0.0,False
137632978,Launch_3,0.8,0.2,False
137632978,Launch_4,0.0,0.0,False
137632978,Launch_5,0.43,0.0,False
137632978,Launch_6,0.14,0.14,False
137632979,Launch_3,0.17,0.0,False
137632979,Launch_4,0.67,0.17,False
137632979,Launch_5,0.43,0.0,False
137632979,Launch_6,0.0,0.0,False
137632980,Launch_3,0.83,0.17,False
137632980,Launch_4,1.0,0.0,False
137632981,Launch_3,0.0,0.0,False
137632981,Launch_4,0.67,0.0,False
137632981,Launch_5,0.0,0.0,False
137632981,Launch_6,0.29,0.0,False
137632982,Launch_3,0.0,0.0,False
137632983,Launch_3,0.83,0.0,False
137632983,Launch_4,0.67,0.0,False
137632983,Launch_5,0.5,0.0,False
137632984,Launch_3,0.0,0.0,False
137632984,Launch_4,0.0,0.0,False
137632984,Launch_5,1.0,0.0,False
137632985,Launch_3,1.0,0.0,False
137632985,Launch_4,1.0,0.0,False
137632985,Launch_5,0.0,0.0,False
137632985,Launch_6,1.0,0.0,False
137632986,Launch_3,0.67,0.17,False
137632986,Launch_4,0.33,0.17,False
137632986,Launch_5,0.57,0.14,False
137632986,Launch_6,0.14,0.0,False
137632987,Launch_3,0.83,0.17,False
137632987,Launch_4,0.83,0.17,False
137632987,Launch_5,0.86,0.29,False
137632987,Launch_6,0.43,0.0,False
137632990,Launch_3,0.5,0.0,False
137632990,Launch_4,0.5,0.0,False
137632990,Launch_5,0.71,0.0,False
137632990,Launch_6,0.57,0.0,False
137632991,Launch_3,0.33,0.0,False
137632991,Launch_4,0.67,0.17,False
137632991,Launch_5,1.0,0.0,False
137632991,Launch_6,1.0,0.0,False
137632992,Launch_3,1.0,0.0,False
137632992,Launch_4,0.33,0.0,False
137632992,Launch_5,0.43,0.14,False
137632992,Launch_6,0.57,0.0,False
137632993,Launch_3,1.0,1.0,False
137632994,Launch_3,0.83,0.0,False
137632994,Launch_4,0.83,0.0,False
137632995,Launch_3,0.17,0.0,False
137632995,Launch_4,0.17,0.0,False
137632995,Launch_5,0.57,0.0,False
137632996,Launch_3,0.0,0.0,False
137632996,Launch_4,0.17,0.0,False
137632996,Launch_5,0.14,0.0,False
137632996,Launch_6,0.14,0.0,False
137632997,Launch_3,0.67,0.17,False
137632998,Launch_3,0.0,0.0,False
137632998,Launch_4,0.17,0.0,False
137632998,Launch_5,0.43,0.29,False
137632998,Launch_6,0.71,0.14,False
137632999,Launch_3,0.17,0.0,False
137632999,Launch_4,0.0,0.0,False
137632999,Launch_5,1.0,0.0,False
137632999,Launch_6,0.57,0.0,False
137633000,Launch_3,0.0,0.0,False
137633000,Launch_4,0.0,0.0,False
137633000,Launch_5,0.0,0.0,False
137633002,Launch_3,0.5,0.0,False
137633002,Launch_4,0.67,0.0,False
137633002,Launch_5,0.14,0.0,False
137633002,Launch_6,0.43,0.0,False
137633003,Launch_3,0.0,0.0,False
137633003,Launch_4,0.17,0.0,False
137633003,Launch_5,0.29,0.0,False
137633003,Launch_6,0.0,0.0,False
137633004,Launch_3,0.33,0.0,False
137633004,Launch_4,0.67,0.17,False
137633004,Launch_5,0.29,0.0,False
137633004,Launch_6,0.43,0.0,False
137633005,Launch_3,1.0,0.33,False
137633006,Launch_3,0.67,0.0,False
137633006,Launch_4,0.0,0.0,False
137633006,Launch_5,0.71,0.0,False
137633006,Launch_6,0.14,0.0,False
137633008,Launch_3,0.0,0.0,False
137633008,Launch_4,0.83,0.17,False
137633008,Launch_5,0.86,0.43,False
137633008,Launch_6,0.71,0.0,False
137633010,Launch_3,0.5,0.0,False
137633012,Launch_3,1.0,0.25,False
137633012,Launch_4,0.83,0.17,False
137633013,Launch_3,0.75,0.25,False
137633013,Launch_4,0.0,0.0,False
137633013,Launch_5,0.71,0.29,False
137633013,Launch_6,0.43,0.0,False
137633014,Launch_3,0.33,0.0,False
137633014,Launch_4,0.0,0.0,False
137633014,Launch_5,0.25,0.25,False
137633014,Launch_6,0.0,0.0,False
137633015,Launch_3,0.83,0.0,False
137633015,Launch_4,0.83,0.0,False
137633015,Launch_5,0.5,0.17,False
137633016,Launch_3,0.33,0.0,False
137633016,Launch_4,1.0,0.0,False
137633016,Launch_5,1.0,0.0,False
137633016,Launch_6,0.57,0.14,False
137633017,Launch_3,1.0,1.0,True
137633018,Launch_3,0.17,0.0,False
137633018,Launch_4,0.17,0.0,False
137633018,Launch_5,0.0,0.0,False
137633018,Launch_6,0.86,0.0,False
137633019,Launch_3,0.0,0.0,False
137633019,Launch_4,0.0,0.0,False
137633019,Launch_5,0.29,0.0,False
137633019,Launch_6,0.0,0.0,False
137633020,Launch_3,0.0,0.0,False
137633020,Launch_4,0.0,0.0,False
137633020,Launch_5,0.14,0.14,False
137633020,Launch_6,0.0,0.0,False
137633021,Launch_3,0.0,0.0,False
137633021,Launch_4,0.0,0.0,False
137633021,Launch_5,0.0,0.0,False
137633021,Launch_6,0.0,0.0,False
137633023,Launch_3,0.17,0.0,False
137633023,Launch_4,0.33,0.0,False
137633023,Launch_5,0.5,0.25,False
137633025,Launch_3,0.83,0.0,False
137633025,Launch_4,0.33,0.0,False
137633025,Launch_5,0.29,0.0,False
137633025,Launch_6,0.71,0.0,False
137633026,Launch_3,0.67,0.0,False
137633026,Launch_4,0.0,0.0,False
137633026,Launch_5,0.57,0.0,False
137633026,Launch_6,0.71,0.0,False
137633027,Launch_3,0.67,0.0,False
137633027,Launch_4,0.67,0.0,False
137633027,Launch_5,0.8,0.2,False
137633027,Launch_6,0.29,0.0,False
137633028,Launch_3,0.33,0.0,False
137633028,Launch_4,0.33,0.0,False
137633028,Launch_5,0.14,0.0,False
137633028,Launch_6,0.29,0.14,False
137633030,Launch_3,0.17,0.17,False
137633030,Launch_4,0.0,0.0,False
137633030,Launch_5,0.75,0.75,True
137633031,Launch_3,0.67,0.0,False
137633031,Launch_4,0.67,0.0,False
137633031,Launch_5,0.57,0.0,False
137633031,Launch_6,0.57,0.0,False
137633032,Launch_3,0.0,0.0,False
137633033,Launch_3,0.5,0.0,False
137633033,Launch_4,0.5,0.0,False
137633033,Launch_5,0.57,0.0,False
137633033,Launch_6,0.29,0.0,False
137633034,Launch_3,1.0,0.17,False
137633034,Launch_4,1.0,0.17,False
137633034,Launch_5,0.86,0.43,False
137633034,Launch_6,1.0,0.0,False
137633036,Evergreen_2,1.0,0.0,False
137633036,Launch_3,1.0,0.83,False
137633036,Launch_4,1.0,0.33,False
137633036,Launch_5,1.0,0.14,False
137633037,Launch_3,0.33,0.0,False
137633037,Launch_4,0.0,0.0,False
137633037,Launch_5,0.43,0.14,False
137633037,Launch_6,0.14,0.14,False
137633038,Launch_3,0.0,0.0,False
137633038,Launch_4,0.0,0.0,False
137633038,Launch_5,0.57,0.14,False
137633038,Launch_6,0.14,0.0,False
137633040,Launch_3,0.17,0.17,False
137633040,Launch_4,0.17,0.17,False
137633040,Launch_5,0.29,0.14,False
137633040,Launch_6,0.0,0.0,False
137633041,Launch_3,1.0,0.0,False
137633041,Launch_4,1.0,0.17,False
137633041,Launch_5,0.0,0.0,False
137633041,Launch_6,0.0,0.0,False
137633042,Launch_3,0.33,0.0,False
137633042,Launch_4,0.17,0.0,False
137633042,Launch_5,0.29,0.0,False
137633042,Launch_6,0.14,0.0,False
137633044,Launch_3,0.0,0.0,False
137633044,Launch_4,0.0,0.0,False
137633044,Launch_5,0.14,0.0,False
137633045,Launch_3,0.25,0.25,False
137633046,Launch_3,0.33,0.0,False
137633046,Launch_4,0.83,0.17,False
137633046,Launch_5,1.0,0.0,False
137633046,Launch_6,0.86,0.0,False
137633047,Launch_3,0.67,0.0,False
137633047,Launch_4,0.8,0.0,False
137633048,Launch_3,0.17,0.0,False
137633048,Launch_4,1.0,0.0,False
137633048,Launch_5,0.43,0.0,False
137633048,Launch_6,0.0,0.0,False
137633051,Launch_3,0.0,0.0,False
137633052,Launch_3,0.17,0.17,False
137633052,Launch_4,0.0,0.0,False
137633052,Launch_5,0.0,0.0,False
137633052,Launch_6,0.14,0.0,False
137633053,Launch_3,0.25,0.0,False
137633054,Launch_3,0.83,0.17,False
137633054,Launch_4,1.0,0.0,False
137633055,Launch_3,0.67,0.0,False
137633055,Launch_4,0.83,0.17,False
137633055,Launch_5,0.71,0.29,False
137633055,Launch_6,0.57,0.14,False
137633056,Launch_3,0.17,0.0,False
137633056,Launch_4,0.0,0.0,False
137633056,Launch_5,0.29,0.0,False
137633056,Launch_6,0.29,0.0,False
137633057,Launch_3,0.83,0.17,False
137633057,Launch_4,0.33,0.0,False
137633057,Launch_5,0.29,0.0,False
137633057,Launch_6,0.86,0.0,False
137633058,Launch_3,0.17,0.0,False
137633058,Launch_4,0.17,0.0,False
137633058,Launch_5,0.0,0.0,False
137633058,Launch_6,0.0,0.0,False
137633059,Launch_3,0.33,0.0,False
137633059,Launch_4,0.83,0.0,False
137633059,Launch_5,0.43,0.0,False
137633059,Launch_6,0.57,0.14,False
137633061,Launch_3,0.83,0.0,False
137633061,Launch_4,0.33,0.0,False
137633061,Launch_5,0.29,0.0,False
137633062,Launch_3,0.83,0.0,False
137633062,Launch_4,1.0,0.0,False
137633062,Launch_5,0.57,0.14,False
137633064,Launch_3,0.5,0.17,False
137633064,Launch_4,0.17,0.0,False
137633064,Launch_5,0.29,0.14,False
137633064,Launch_6,0.0,0.0,False
137633065,Launch_3,0.17,0.0,False
137633065,Launch_4,0.0,0.0,False
137633065,Launch_5,0.14,0.0,False
137633065,Launch_6,0.0,0.0,False
137633066,Launch_3,0.0,0.0,False
137633066,Launch_4,0.17,0.0,False
137633066,Launch_5,0.0,0.0,False
137633066,Launch_6,0.0,0.0,False
137633068,Launch_3,0.0,0.0,False
137633068,Launch_4,0.17,0.17,False
137633068,Launch_5,0.29,0.0,False
137633068,Launch_6,0.0,0.0,False
137633070,Launch_3,0.67,0.0,False
137633070,Launch_4,0.33,0.33,False
137633071,Launch_3,1.0,0.0,False
137633071,Launch_4,0.83,0.0,False
137633071,Launch_5,0.71,0.0,False
137633071,Launch_6,0.57,0.0,False
137633073,Launch_3,0.5,0.17,False
137633073,Launch_4,0.0,0.0,False
137633073,Launch_5,0.14,0.14,False
137633073,Launch_6,0.14,0.0,False
137633074,Launch_3,0.0,0.0,False
137633074,Launch_4,0.33,0.17,False
137633074,Launch_5,0.14,0.0,False
137633074,Launch_6,0.14,0.0,False
137633075,Launch_3,0.17,0.17,False
137633075,Launch_4,0.83,0.17,False
137633075,Launch_5,0.29,0.0,False
137633075,Launch_6,0.0,0.0,False
137633076,Launch_3,0.0,0.0,False
137633076,Launch_4,0.0,0.0,False
137633076,Launch_5,0.0,0.0,False
137633076,Launch_6,0.0,0.0,False
137633079,Launch_3,1.0,0.33,False
137633079,Launch_4,1.0,0.0,False
137633079,Launch_5,1.0,0.0,False
137633079,Launch_6,1.0,0.0,False
137633080,Launch_3,0.67,0.0,False
137633080,Launch_4,0.0,0.0,False
137633080,Launch_5,1.0,0.0,False
137633080,Launch_6,0.57,0.0,False
137633082,Launch_3,0.17,0.0,False
137633082,Launch_4,1.0,0.17,False
137633082,Launch_5,1.0,0.14,False
137633082,Launch_6,0.86,0.0,False
137633083,Launch_3,0.0,0.0,False
137633083,Launch_4,0.17,0.0,False
137633083,Launch_5,0.14,0.0,False
137633083,Launch_6,0.0,0.0,False
137633084,Launch_3,1.0,0.0,False
137633084,Launch_4,1.0,0.0,False
137633084,Launch_5,1.0,0.0,False
137633084,Launch_6,0.14,0.0,False
137633085,Launch_3,0.0,0.0,False
137633087,Launch_3,0.17,0.0,False
137633087,Launch_4,0.0,0.0,False
137633087,Launch_5,0.43,0.14,False
137633087,Launch_6,0.0,0.0,False
137633091,Launch_3,0.17,0.0,False
137633091,Launch_4,0.83,0.0,False
137633091,Launch_5,0.57,0.14,False
137633091,Launch_6,0.86,0.0,False
137633093,Launch_3,0.0,0.0,False
137633093,Launch_4,0.33,0.0,False
137633093,Launch_5,1.0,0.5,False
137633096,Launch_3,0.0,0.0,False
137633096,Launch_4,0.0,0.0,False
137633096,Launch_5,0.29,0.0,False
137633096,Launch_6,0.43,0.0,False
137633097,Launch_3,0.33,0.0,False
137633098,Launch_3,0.33,0.17,False
137633098,Launch_4,0.33,0.33,False
137633098,Launch_5,0.29,0.14,False
137633098,Launch_6,0.0,0.0,False
137633099,Launch_3,0.5,0.17,False
137633099,Launch_4,0.5,0.0,False
137633099,Launch_5,0.29,0.0,False
137633099,Launch_6,0.14,0.0,False
137633100,Launch_3,1.0,0.17,False
137633100,Launch_4,1.0,0.0,False
137633100,Launch_5,0.86,0.0,False
137633100,Launch_6,1.0,1.0,True
137633101,Launch_3,0.0,0.0,False
137633101,Launch_4,0.0,0.0,False
137633101,Launch_5,0.29,0.14,False
137633101,Launch_6,0.0,0.0,False
137633102,Launch_3,0.83,0.0,False
137633102,Launch_4,0.33,0.0,False
137633102,Launch_5,0.14,0.0,False
137633102,Launch_6,0.0,0.0,False
137633103,Launch_3,0.33,0.0,False
137633103,Launch_4,0.33,0.0,False
137633103,Launch_5,0.14,0.0,False
137633103,Launch_6,0.0,0.0,False
137633104,Launch_3,1.0,0.17,False
137633104,Launch_4,1.0,0.0,False
137633104,Launch_5,1.0,0.0,False
137633107,Launch_3,0.5,0.0,False
137633107,Launch_4,0.67,0.0,False
137633108,Launch_3,0.0,0.0,False
137633108,Launch_4,0.0,0.0,False
137633108,Launch_5,0.14,0.14,False
137633108,Launch_6,0.0,0.0,False
137633109,Launch_3,0.33,0.0,False
137633110,Launch_3,0.17,0.0,False
137633110,Launch_4,0.5,0.17,False
137633110,Launch_5,0.14,0.0,False
137633110,Launch_6,0.14,0.14,False
137633111,Launch_3,0.67,0.0,False
137633111,Launch_4,0.33,0.17,False
137633111,Launch_5,0.14,0.14,False
137633111,Launch_6,0.14,0.0,False
137633112,Launch_3,0.0,0.0,False
137633112,Launch_4,0.0,0.0,False
137633112,Launch_5,0.0,0.0,False
137633112,Launch_6,0.14,0.0,False
137633113,Launch_3,0.0,0.0,False
137633113,Launch_4,0.0,0.0,False
137633113,Launch_5,0.29,0.0,False
137633113,Launch_6,0.0,0.0,False
137633114,Launch_3,0.83,0.0,False
137633114,Launch_4,0.67,0.0,False
137633114,Launch_5,0.14,0.0,False
137633114,Launch_6,0.14,0.0,False
137633116,Launch_3,0.0,0.0,False
137633116,Launch_4,0.17,0.0,False
137633116,Launch_5,0.0,0.0,False
137633116,Launch_6,0.29,0.0,False
137633118,Launch_3,0.67,0.0,False
137633118,Launch_4,0.67,0.0,False
137633118,Launch_5,0.71,0.0,False
137633118,Launch_6,0.43,0.0,False
137633119,Launch_3,1.0,0.17,False
137633119,Launch_4,1.0,0.17,False
137633119,Launch_5,0.86,0.0,False
137633119,Launch_6,1.0,0.0,False
137633120,Launch_3,0.83,0.0,False
137633120,Launch_4,0.0,0.0,False
137633120,Launch_5,0.0,0.0,False
137633120,Launch_6,0.29,0.0,False
137633121,Launch_3,0.0,0.0,False
137633121,Launch_4,0.0,0.0,False
137633121,Launch_5,0.14,0.14,False
137633121,Launch_6,0.0,0.0,False
137633122,Launch_3,0.5,0.33,False
137633122,Launch_4,1.0,0.33,False
137633123,Launch_3,0.0,0.0,False
137633123,Launch_4,0.0,0.0,False
137633123,Launch_5,0.71,0.29,False
137633123,Launch_6,0.43,0.0,False
137633125,Launch_3,1.0,1.0,False
137633127,Launch_3,0.0,0.0,False
137633127,Launch_4,0.17,0.17,False
137633127,Launch_5,0.0,0.0,False
137633127,Launch_6,0.0,0.0,False
137633128,Launch_3,0.17,0.17,False
137633129,Launch_3,0.67,0.0,False
137633130,Launch_3,0.67,0.17,False
137633130,Launch_4,0.5,0.17,False
137633130,Launch_5,0.29,0.0,False
137633130,Launch_6,0.14,0.0,False
137633131,Launch_3,1.0,0.0,False
137633131,Launch_4,0.83,0.0,False
137633131,Launch_5,0.86,0.0,False
137633131,Launch_6,1.0,0.0,False
137633132,Launch_3,0.83,0.33,False
137633132,Launch_4,0.5,0.0,False
137633132,Launch_5,0.43,0.0,False
137633134,Launch_3,1.0,0.0,False
137633134,Launch_4,1.0,0.0,False
137633134,Launch_5,0.57,0.0,False
137633134,Launch_6,0.43,0.0,False
137633135,Launch_3,0.5,0.0,False
137633135,Launch_4,0.0,0.0,False
137633135,Launch_5,0.43,0.0,False
137633135,Launch_6,0.57,0.29,False
137633136,Launch_3,0.5,0.0,False
137633136,Launch_4,0.17,0.0,False
137633136,Launch_5,0.71,0.0,False
137633136,Launch_6,0.43,0.0,False
137633137,Launch_3,0.0,0.0,False
137633137,Launch_4,0.0,0.0,False
137633137,Launch_5,1.0,1.0,True
137633138,Launch_3,0.67,0.17,False
137633139,Launch_3,0.83,0.0,False
137633139,Launch_4,0.0,0.0,False
137633139,Launch_5,0.29,0.0,False
137633139,Launch_6,1.0,0.0,False
137633140,Launch_3,0.33,0.33,False
137633140,Launch_4,1.0,1.0,False
137633141,Launch_3,0.17,0.0,False
137633141,Launch_4,0.5,0.17,False
137633141,Launch_5,0.29,0.0,False
137633141,Launch_6,0.14,0.0,False
137633143,Launch_3,0.0,0.0,False
137633143,Launch_4,0.0,0.0,False
137633143,Launch_5,0.0,0.0,False
137633143,Launch_6,0.0,0.0,False
137633144,Launch_3,0.67,0.17,False
137633144,Launch_4,0.83,0.33,False
137633144,Launch_5,0.86,0.43,False
137633144,Launch_6,0.57,0.14,False
137633145,Launch_3,0.33,0.17,False
137633145,Launch_4,1.0,0.0,False
137633145,Launch_5,0.14,0.0,False
137633145,Launch_6,0.0,0.0,False
137633146,Launch_3,0.0,0.0,False
137633146,Launch_4,0.5,0.0,False
137633146,Launch_5,0.14,0.0,False
137633146,Launch_6,0.43,0.14,False
137633147,Launch_3,0.17,0.17,False
137633147,Launch_4,0.17,0.0,False
137633147,Launch_5,0.14,0.0,False
137633147,Launch_6,0.0,0.0,False
137633148,Launch_3,0.0,0.0,False
137633148,Launch_4,0.0,0.0,False
137633148,Launch_5,0.0,0.0,False
137633148,Launch_6,0.0,0.0,False
137633149,Launch_3,0.0,0.0,False
137633149,Launch_4,0.17,0.0,False
137633149,Launch_5,0.33,0.0,False
137633150,Launch_3,0.17,0.0,False
137633150,Launch_4,0.83,0.0,False
137633150,Launch_5,0.57,0.0,False
137633150,Launch_6,0.86,0.0,False
137633151,Launch_3,0.33,0.0,False
137633151,Launch_4,1.0,0.33,False
137633151,Launch_5,0.57,0.29,False
137633151,Launch_6,0.29,0.14,False
137633153,Launch_3,0.5,0.0,False
137633153,Launch_4,0.33,0.0,False
137633153,Launch_5,0.14,0.0,False
137633153,Launch_6,0.57,0.0,False
137633154,Launch_3,0.83,0.0,False
137633154,Launch_4,1.0,0.0,False
137633154,Launch_5,0.71,0.0,False
137633154,Launch_6,1.0,0.0,False
137633155,Launch_3,0.0,0.0,False
137633155,Launch_4,0.0,0.0,False
137633155,Launch_5,0.0,0.0,False
137633155,Launch_6,0.0,0.0,False
